message;severity;node;stamp;topics;location
"F=12004; x=14.148228; y=17.081300; th=1.971140; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.388000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=12003; x=14.148258; y=17.081227; th=1.971147; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.387000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=12002; x=14.148289; y=17.081154; th=1.971155; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.386000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=12001; x=14.148319; y=17.081081; th=1.971161; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.386000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=12000; x=14.148350; y=17.081007; th=1.971166; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.385000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11999; x=14.148381; y=17.080934; th=1.971169; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.384000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11998; x=14.148412; y=17.080860; th=1.971172; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.382000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11997; x=14.148444; y=17.080786; th=1.971174; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.381000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11996; x=14.148475; y=17.080711; th=1.971176; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.380000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11995; x=14.148508; y=17.080636; th=1.971180; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.379000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11994; x=14.148540; y=17.080560; th=1.971187; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.378000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11993; x=14.148573; y=17.080484; th=1.971200; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.376000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11992; x=14.148605; y=17.080407; th=1.971211; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.376000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11991; x=14.148637; y=17.080331; th=1.971218; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.375000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11990; x=14.148669; y=17.080255; th=1.971220; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.368000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11989; x=14.148700; y=17.080179; th=1.971220; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.365000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11988; x=14.148732; y=17.080103; th=1.971221; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.363000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11987; x=14.148764; y=17.080027; th=1.971220; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.361000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11986; x=14.148797; y=17.079950; th=1.971221; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.360000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11985; x=14.148830; y=17.079873; th=1.971222; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.358000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11984; x=14.148863; y=17.079795; th=1.971227; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.357000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11983; x=14.148896; y=17.079717; th=1.971238; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.356000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11982; x=14.148928; y=17.079639; th=1.971246; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.355000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11981; x=14.148961; y=17.079561; th=1.971250; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.351000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11980; x=14.148992; y=17.079483; th=1.971249; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.350000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11979; x=14.149023; y=17.079405; th=1.971245; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.349000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11978; x=14.149055; y=17.079326; th=1.971240; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.349000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11977; x=14.149086; y=17.079247; th=1.971234; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.348000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11976; x=14.149118; y=17.079168; th=1.971226; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.348000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11975; x=14.149150; y=17.079088; th=1.971219; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.347000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11974; x=14.149182; y=17.079007; th=1.971211; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.346000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11973; x=14.149215; y=17.078926; th=1.971202; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.341000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11972; x=14.149249; y=17.078845; th=1.971195; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.340000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11971; x=14.149283; y=17.078762; th=1.971192; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.339000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11970; x=14.149317; y=17.078681; th=1.971196; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.339000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11969; x=14.149351; y=17.078599; th=1.971198; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.338000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11968; x=14.149385; y=17.078517; th=1.971198; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.338000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11967; x=14.149419; y=17.078435; th=1.971195; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.337000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11966; x=14.149452; y=17.078354; th=1.971188; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.336000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11965; x=14.149485; y=17.078272; th=1.971178; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.336000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11964; x=14.149520; y=17.078190; th=1.971171; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.335000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11963; x=14.149555; y=17.078106; th=1.971167; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.335000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11962; x=14.149590; y=17.078024; th=1.971168; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.334000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11961; x=14.149625; y=17.077941; th=1.971167; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.333000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11960; x=14.149660; y=17.077858; th=1.971164; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.333000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11959; x=14.149694; y=17.077775; th=1.971159; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.332000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11958; x=14.149728; y=17.077693; th=1.971149; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.325000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11957; x=14.149761; y=17.077611; th=1.971132; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.324000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11956; x=14.149794; y=17.077528; th=1.971114; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.323000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11955; x=14.149827; y=17.077445; th=1.971094; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.323000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11954; x=14.149861; y=17.077361; th=1.971074; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.322000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11953; x=14.149896; y=17.077276; th=1.971057; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.322000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11952; x=14.149931; y=17.077191; th=1.971043; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.321000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11951; x=14.149967; y=17.077106; th=1.971034; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.320000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11950; x=14.150002; y=17.077020; th=1.971024; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.320000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11949; x=14.150036; y=17.076934; th=1.971012; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.319000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11948; x=14.150070; y=17.076849; th=1.970997; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.319000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11947; x=14.150104; y=17.076763; th=1.970978; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.318000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11946; x=14.150137; y=17.076677; th=1.970953; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.317000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11945; x=14.150170; y=17.076591; th=1.970925; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.316000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11944; x=14.150203; y=17.076505; th=1.970899; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.316000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11943; x=14.150236; y=17.076418; th=1.970877; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.315000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11942; x=14.150269; y=17.076330; th=1.970859; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.307000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11941; x=14.150302; y=17.076243; th=1.970838; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.306000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11940; x=14.150334; y=17.076155; th=1.970813; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.305000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11939; x=14.150366; y=17.076067; th=1.970783; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.302000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11938; x=14.150398; y=17.075979; th=1.970747; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11937; x=14.150431; y=17.075890; th=1.970706; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11936; x=14.150465; y=17.075799; th=1.970673; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11935; x=14.150501; y=17.075709; th=1.970646; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11934; x=14.150536; y=17.075620; th=1.970622; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11933; x=14.150571; y=17.075530; th=1.970597; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11932; x=14.150606; y=17.075440; th=1.970569; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11931; x=14.150641; y=17.075350; th=1.970540; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11930; x=14.150675; y=17.075260; th=1.970509; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11929; x=14.150709; y=17.075169; th=1.970475; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11928; x=14.150742; y=17.075079; th=1.970439; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.296000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11927; x=14.150776; y=17.074988; th=1.970399; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.294000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11926; x=14.150809; y=17.074896; th=1.970354; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.291000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11925; x=14.150843; y=17.074804; th=1.970316; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.290000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11924; x=14.150879; y=17.074713; th=1.970283; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.290000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11923; x=14.150914; y=17.074622; th=1.970253; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.288000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11922; x=14.150948; y=17.074531; th=1.970222; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.288000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11921; x=14.150982; y=17.074439; th=1.970190; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.288000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11920; x=14.151016; y=17.074347; th=1.970154; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.288000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11919; x=14.151050; y=17.074254; th=1.970116; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.287000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11918; x=14.151083; y=17.074161; th=1.970074; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.286000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11917; x=14.151117; y=17.074066; th=1.970026; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.286000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11916; x=14.151153; y=17.073970; th=1.969982; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.285000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11915; x=14.151192; y=17.073874; th=1.969945; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.285000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=11914; x=14.151230; y=17.073779; th=1.969915; xr=(13.750000, 16.839048, 1.570796); ur=(0.000000, 1.023533); s=0; e=7";"1";"/run_jackal_0";"47.284000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
